h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,average,water_level
3.7448072,4.3015347,2.162148,1.0665091,7.0444117,3.49032,6.0564547,3.758455,1.752624,0.57186645,3.3949132,6.2885413
1.3638318,2.161143,0.79295015,2.3845677,0.37508503,1.717383,2.4277058,1.0427527,0.32842824,2.2229354,1.4816782,2.875922
0.9813535,6.601506,0.17769375,0.7720551,4.7634654,8.855528,3.6168227,0.7523004,2.3924792,1.6430722,3.0556276,5.814732
5.741514,2.1838858,5.720885,5.017773,2.310779,0.4040364,3.0230403,2.6424305,1.8602539,2.454276,3.1358876,5.6008964
2.5909753,4.37527,3.747807,2.2080436,1.1171839,2.073258,4.363192,2.2923276,0.892752,2.7490802,2.640989,4.938983
0.3084081,3.3465307,2.0310957,0.21191862,1.4645392,5.5802164,2.6191018,2.419154,0.09338011,0.46951735,1.8543861,3.4777558
0.53382653,4.3782644,0.8014202,1.347841,2.5971675,0.080573216,1.2232604,1.2895677,2.4168952,0.5203764,1.5189192,2.822845
2.788384,0.6098516,5.8727717,0.36964267,0.3118313,6.845064,3.569447,3.862162,4.391904,6.7660646,3.5387123,7.6417813
1.5482209,3.0902529,2.274148,0.38393253,2.9618502,2.1444297,3.6590917,0.19225007,5.1918826,1.8454366,2.3291495,4.7157164
1.7594955,0.5506319,3.397843,2.3006406,1.2711706,3.505414,0.18457955,2.7261498,1.0075358,2.3321257,1.9035587,3.7196062
1.6769934,1.2034556,3.1022167,3.7040977,0.50561947,0.6920648,4.2568283,2.364806,4.4142985,1.6205137,2.3540895,4.7954307
2.9480286,0.779846,2.0745096,2.809661,7.0184684,1.9412851,2.675117,2.7835503,0.089766175,0.5777304,2.3697963,4.2733774
3.072522,0.48705488,2.9607573,5.6247673,2.1136832,1.8168819,1.316243,4.127723,4.1300726,2.9587443,2.860845,5.7673025
2.3645859,2.3494248,3.2164514,0.65880936,0.07343679,0.18242025,1.6075299,2.7364244,0.44137403,6.0879984,1.9718456,4.155796
2.9314995,0.70675814,0.8635694,0.9005751,3.3478646,0.14174202,2.385556,4.541663,3.4046159,1.5637257,2.078757,4.3341537
1.623765,0.23378062,1.4504998,1.9219348,4.0318747,0.29321027,0.23292059,6.632639,0.6503177,3.5787487,2.064969,4.4172916
1.3524837,0.86183727,0.8955922,2.2942607,3.853494,3.7005944,5.2953024,4.841627,1.0109215,1.3511426,2.5457256,5.1866903
1.5447146,2.0343256,0.9323754,0.63455313,2.5918446,0.5973017,0.04209137,6.070274,0.332261,4.3622885,1.9142029,4.136586
3.013888,0.8082474,2.889384,4.3248563,4.9637313,1.8055527,2.7934077,0.5750449,1.666037,3.3542361,2.6194386,5.0002384
0.34607208,2.2986684,6.694687,2.8852549,1.6907163,0.9399996,5.3036604,4.824295,1.9880698,0.58282506,2.7554247,5.286056
1.1135244,2.8699143,3.50809,7.073941,0.8445411,3.1758204,2.9618134,2.4524283,1.6346526,1.0457308,2.6680455,4.904698
5.2002063,1.4248394,2.9507818,1.0969567,0.47315687,4.939858,2.2765684,3.5194106,2.3191872,1.9391975,2.6140163,5.0038724
2.8784294,3.4509408,1.9500706,4.226161,2.3072596,1.2233813,2.118545,4.734355,2.361976,0.7157402,2.596686,4.8495555
2.2306583,1.3995514,4.7671485,1.5764213,0.23542577,2.840339,1.8100845,4.7902884,4.4963193,0.9994241,2.514566,5.0498734
2.5850067,3.5254593,2.2278872,0.34878504,2.6113718,1.2343478,1.0283802,2.0781252,0.7160663,0.25244135,1.660787,2.8355236
1.5583031,0.03626223,1.147334,0.4185241,6.135777,0.70779,1.9898489,5.996164,2.7825012,2.292516,2.306502,4.974681
4.2473874,1.8183529,0.2741685,5.2082987,1.2966417,3.6323094,4.628247,2.2082133,1.5973659,3.552434,2.846342,5.588647
4.078581,2.7812858,6.053444,8.195461,2.241837,0.8559854,1.0692358,1.7004709,5.9290714,0.49205995,3.3397434,5.9695787
4.582927,1.9386773,4.441862,0.23257768,1.796933,5.11625,5.1051693,1.3256919,2.1578884,1.7934017,2.8491378,5.3421025
0.74477756,3.1907122,2.0146646,3.6687763,5.407736,2.0607867,3.620534,0.9057522,1.3575023,3.2562397,2.622748,5.0915103
4.671216,3.380517,1.6804183,0.73103744,2.9288354,2.9684713,0.011539825,4.1729703,5.1129847,0.75550014,2.641349,5.063981
2.7019808,0.24970695,3.0500078,5.087851,4.0325484,3.974968,2.1924875,3.5811214,0.79002964,0.39106733,2.6051772,4.7721825
1.1769011,3.1094236,2.3224635,1.3727278,3.5921564,2.841259,0.58097595,0.7941296,1.920068,1.4668388,1.9176944,3.5645308
0.3569836,0.6809086,1.9370894,0.24714974,6.3028836,5.1730137,1.3880513,3.148261,0.65335953,0.543244,2.0430944,3.9894936
0.6603657,2.8154638,2.7117114,1.3140099,0.87895185,1.2281343,1.5084267,3.3535252,2.5844793,0.65959287,1.7714663,3.476862
0.81460655,0.23945712,4.9209156,0.5947349,6.6906347,0.3545172,1.8448195,0.83573824,2.7555547,6.0832605,2.513424,5.357049
0.90502965,4.0785174,0.611032,1.8367465,1.1842785,1.6190224,0.38235363,3.5689652,0.17242707,4.8058543,1.9164226,3.9800558
3.485692,1.6675186,0.11412914,0.30606177,0.5005015,5.4871783,3.2121513,2.7201397,3.94445,1.0151751,2.2452998,4.5873933
0.4873395,5.8982153,4.6109962,1.238752,7.0330744,6.531844,2.316222,5.7212157,0.19437087,1.086355,3.5118382,6.484213
1.6052222,3.3747272,4.189286,0.1705249,2.8971896,0.68392694,0.3397466,4.649226,2.536396,5.7333837,2.617963,5.5074377
4.0808935,0.97817016,1.551017,6.2882433,3.839569,0.9793069,2.0398927,6.561248,1.8218753,1.4056792,2.9545894,5.6527734
3.494839,2.5158973,1.2679551,4.511666,2.4591658,2.5733337,2.5213976,0.07856517,5.8247547,4.73862,2.9986196,6.1392713
1.9946455,8.379888,2.4394503,0.40423608,2.7726269,0.25814998,1.1216079,4.986064,1.0749388,1.0945823,2.4526188,4.3459845
3.0868382,1.1576686,0.48900238,1.1762607,1.1005495,0.01155078,1.9919994,0.022885168,1.6173339,0.3293588,1.0983448,1.9399049
0.46517354,2.737343,0.9242815,1.2535851,2.3499358,4.3346586,2.2290585,4.7040057,0.56431913,2.6571128,2.2219472,4.589596
0.9739572,0.010127036,6.2865696,0.22563148,4.5364027,3.5078177,3.39871,2.3361642,1.4756833,6.868723,2.9619784,6.3166246
1.2771142,0.2263324,5.6738157,0.8133812,0.55376303,2.4260921,1.0561583,1.5206201,0.067960404,0.6217242,1.4236963,2.5024564
7.0584354,6.7225957,1.5086374,1.7041612,0.75914,0.9370148,0.52602947,0.35835177,0.1810237,0.71776783,2.0473158,2.9619436
2.5966496,1.9960816,0.9542999,0.74491227,0.30124196,3.7654445,2.2372975,4.146978,3.5106282,1.0948617,2.1348395,4.3831253
4.119978,2.4716525,2.4798431,6.039232,0.20817417,2.9711976,3.7647915,2.4250436,0.38227585,0.1906621,2.5052853,4.3114743
1.5512441,3.19094,2.2171822,4.094577,1.7075639,8.203327,0.58677447,0.71042925,1.2394994,0.40186018,2.3903399,4.236658
1.2061651,4.614402,2.520071,3.030648,2.988386,4.2796497,5.095667,3.0097883,0.9301194,2.454927,3.0129824,5.7860365
0.34439892,2.7757587,4.0446453,5.0178423,2.7787836,0.67655796,4.7269936,2.894664,3.7898693,0.7064795,2.7755992,5.3766837
8.087804,3.612279,3.998674,2.4809134,2.9864078,1.9125221,1.30789,3.1007304,4.7939367,1.1043972,3.3385556,5.946478
0.40728855,2.9474497,6.8351912,0.806232,0.4723366,0.1761264,2.1151974,4.042586,5.1085606,1.8916852,2.4802654,5.047385
0.48587632,2.1043463,3.1076896,0.47475564,10.387786,1.3657076,5.721399,1.4976814,0.31721458,1.9964515,2.7458909,5.258605
1.0181788,5.3815145,1.0944221,1.5781671,2.7116525,0.7777679,1.2288274,4.4215384,1.5037663,1.1614708,2.0877306,3.9530425
0.41634992,5.089967,0.39644814,2.66006,0.68395126,6.2262554,3.4774175,5.8389583,1.604811,0.9619038,2.7356122,5.434617
3.5896945,5.696748,3.1854258,2.904105,0.2197375,1.6234314,5.888532,2.7798443,4.9629993,3.7868192,3.4637337,6.870823
3.5256324,4.658885,1.9042664,2.013978,2.4549885,0.8330077,3.114214,3.2032385,1.4742641,5.1032205,2.8285694,5.5930915
0.762553,8.79716,0.49535072,0.060456086,2.738243,5.5074215,3.8823252,2.6196225,0.4615897,1.6982235,2.7022946,4.9942374
1.6549176,2.531865,0.056757547,0.24289247,2.89599,3.7929702,3.412383,1.0055692,2.0326028,2.2762802,1.9902227,4.0480933
2.0082817,3.0171237,4.614735,4.0687985,3.4201205,1.6563878,2.9330301,2.6071224,2.7089958,0.6898546,2.772445,5.0791693
1.7409222,2.2075102,0.05857655,3.355686,0.67907923,2.9230075,2.3294969,6.199049,1.8127377,2.1371963,2.3443263,4.872889
0.75966394,2.2910357,3.7203574,2.6904485,1.3086443,4.858445,0.19237444,4.055464,0.43058974,1.84784,2.2154863,4.2332034
1.1542556,1.4336939,1.6664073,2.9850228,3.3219438,4.8692274,7.997422,0.52042294,0.60653555,1.2839154,2.5838847,5.005643
1.903672,2.0159402,4.744168,0.41191697,0.41865456,4.714046,2.7653608,0.5555707,3.4198394,0.7803649,2.1729534,4.1272874
0.521919,1.7419721,0.85783803,1.4049573,3.0907507,4.6269264,1.0919683,1.3281091,1.9654357,0.3228016,1.6952679,3.2799919
0.73914146,2.9867382,5.0847063,1.7502358,2.0864546,1.985158,1.6296763,2.7977033,3.0947318,0.0072154007,2.2161763,4.114601
2.776302,3.595969,1.5261986,0.9239973,2.7750287,0.08142036,4.19381,1.8763764,2.0368245,1.8057679,2.1591697,4.125803
4.9347816,7.564171,1.9117103,3.2874866,3.4155269,5.753044,0.07665001,6.111231,5.4193964,1.2612524,3.9735253,7.4296565
2.9314532,1.2883284,0.78682405,5.858054,3.5562663,3.6474838,3.442495,1.3602686,0.20097238,1.5812663,2.465341,4.513928
0.16475973,4.313599,2.6993227,1.3764033,2.75309,4.0881653,3.1793237,0.5786745,4.516591,0.6378212,2.4307752,4.722111
0.1681675,2.903042,4.275726,0.34793848,1.1377181,0.8688731,0.7678225,3.082563,3.1714764,0.16491407,1.688824,3.258759
3.956162,3.2444792,1.0422459,0.76236105,0.8136393,5.4368887,3.2867439,5.51369,0.57155854,0.80164844,2.5429416,4.817628
2.8838046,5.050469,1.1512741,1.4294233,0.8133174,3.1484904,0.87107027,5.544407,0.6840653,0.9017662,2.2478087,4.137299
1.9321964,2.863022,1.5745397,3.463774,0.9734261,4.1030684,3.461059,0.9464384,0.2821028,2.1526513,2.1752276,4.061397
1.7124493,1.9519812,0.1285451,1.2673113,3.3273144,2.0456612,0.61267257,1.7173352,3.148234,0.4612528,1.6372755,3.2033799
2.060234,1.0483085,3.5172,0.17886494,1.5251931,3.0228689,2.8025038,1.744329,7.1581087,3.1977763,2.6255386,5.702005
4.8536606,0.14548962,2.853854,6.5501018,0.9241789,0.27810612,1.127444,2.6030924,3.2683773,6.4015007,2.9005804,5.9371963
7.7078056,5.5116053,2.3910983,2.2008882,2.7498646,4.2825694,2.3677747,1.1525297,1.4267225,2.2565765,3.2047436,5.4917603
0.1822665,2.018576,5.237794,2.9114165,1.9050817,0.8421078,6.404301,6.1453733,0.8995248,1.3378134,2.7884254,5.5389967
7.391762,3.1529655,0.27508122,0.95699626,3.2495763,1.1526486,2.8178546,1.6199974,0.4510969,0.37998578,2.1447966,3.5065818
1.6854368,0.02527925,0.039381113,1.0119903,1.0852563,1.7145377,1.8694558,4.997737,2.2061687,5.755143,2.0390384,4.841382
1.7209127,3.1507673,1.0256997,4.526499,4.556635,5.0840645,1.9743168,3.0100245,1.713527,3.9916701,3.0754118,6.1070156
4.2866125,2.5265918,2.9339337,0.01092618,0.4267696,2.4199545,1.2047724,2.0941312,3.286548,6.636442,2.5826683,5.4498086
5.1874886,2.0704527,5.176345,1.1977997,6.0584145,1.5494056,0.070409566,0.68892527,1.7987039,0.9460765,2.4744022,4.1344967
2.0168748,0.15110826,0.5320401,0.774421,1.7184902,2.7541242,2.7359438,0.2112822,2.2448106,0.09128913,1.3230385,2.5834348
2.074009,4.220666,5.270419,0.30741507,0.09631677,4.8197803,0.6373303,0.43487084,0.49731526,5.191231,2.3549352,4.4938126
4.36345,3.0870295,0.0016416591,4.426905,1.75825,5.434926,4.851513,2.7332597,0.4328137,1.5696471,2.8659434,5.3060203
4.314279,2.9884706,0.7919779,0.45258945,5.4537024,4.08298,2.6504574,1.7430105,3.846024,0.70878834,2.7032278,5.09719
0.24898788,1.3488936,0.020187039,0.67837936,5.109615,2.9714098,2.666167,5.828433,4.2073126,1.7821723,2.4861557,5.474229
2.410301,0.7928792,1.86134,3.4220517,5.182948,5.179296,3.7428122,1.1897132,1.4663396,4.5951095,2.9842792,6.014882
0.5557832,3.7395995,1.8418443,2.1423037,1.8970253,0.5075511,1.0515609,3.1073995,1.6766367,6.4100075,2.2929711,4.950088
3.7916272,0.1004886,3.0883808,0.6213828,1.0601338,0.44667712,6.5399165,3.2027242,5.030436,7.7485013,3.1630266,7.1629086
4.104343,1.1434292,3.2539916,1.9845922,3.5126402,0.38718107,0.56822664,1.3289208,1.2947457,3.79455,2.137262,4.0416226
2.7709522,4.088411,3.6568747,0.16516003,2.317674,0.044450592,6.622085,1.347339,5.220568,0.3853054,2.661882,5.1212044
7.7444916,1.8863057,2.2116792,4.078755,2.6336346,0.6751975,2.2377696,1.6523623,1.0896158,1.6030309,2.5812843,4.3768163
1.2817227,2.0311704,0.9590558,0.3995322,1.619755,2.3082123,1.112506,5.5347757,0.63250184,0.92560226,1.6804835,3.3905594
0.23486888,5.96835,1.0613918,1.40403,4.6972027,0.7844639,4.9749413,0.56815004,1.0146776,1.0292652,2.173734,3.9695208
0.16789782,2.996277,4.762611,5.357315,2.3629024,3.9794059,4.9409657,3.5205321,1.6110932,0.8055583,3.050456,5.7585535
3.9438207,2.8533885,3.4619794,3.364402,4.1691294,2.1349702,2.4470868,3.534286,1.1683483,2.4310434,2.9508455,5.4575634
4.18177,3.815658,0.12796137,0.6480369,4.3807607,1.1127379,4.355019,4.400852,6.0654497,0.9899099,3.0078156,6.052017
5.1590853,1.9415619,2.9938052,0.8689204,2.1110306,0.31522658,3.6562738,0.44137168,4.4941144,1.8303661,2.3811755,4.523876
2.1907039,1.2127402,0.95496565,1.0640558,1.1118158,4.494668,2.4570017,1.7719581,3.5670412,0.69544953,1.95204,3.9392107
3.297962,1.2111616,3.3469598,1.397043,5.378494,0.2496652,0.023206754,2.597262,1.431966,3.4897807,2.24235,4.3144054
5.4325113,0.7060863,2.4937239,1.1079855,8.26994,2.7420964,1.3757683,2.8064084,0.6625504,3.0466533,2.8643725,5.3374996
1.114002,3.7608454,2.2982016,0.12588564,0.5905894,2.4585154,2.7007222,5.3214173,1.7630374,0.11781351,2.0251029,3.9486368
0.6210736,3.3655658,0.42069831,1.2499791,1.9471612,2.6330485,4.822845,0.49851725,4.1123953,1.3705517,2.1041837,4.327072
3.9227118,0.1339223,0.8962606,3.5728717,4.8750067,2.1690779,5.529554,4.1975574,1.47707,0.994787,2.776882,5.3885484
5.436054,0.22846344,0.26102713,0.8791324,8.240302,0.07679045,4.2277765,1.4646968,5.9521103,0.35145593,2.711781,5.3068337
0.5596258,0.8361167,2.7660534,0.26699945,3.3524318,0.4993321,3.0152373,1.2091236,4.4244633,2.2815948,1.921098,4.136976
1.049676,3.0887103,0.41106772,0.49956948,0.4095262,3.2328966,0.16839842,1.8132823,5.239695,2.0899913,1.8002813,3.8875563
0.6739625,1.0383313,1.3961083,1.4031137,1.7135006,1.4509536,1.0916288,2.4988196,0.17046116,4.284428,1.5721308,3.4028878
1.408559,0.92041016,3.5780869,1.2397281,3.6212368,6.954805,3.2462683,3.598804,4.524465,0.19294252,2.9285305,5.868005
2.6112432,0.65051675,4.51919,1.0436056,0.5506227,2.2313008,0.9777467,2.2782989,0.9482653,0.98686534,1.6797655,3.0586202
0.13830629,1.9069207,6.7901754,0.48636132,7.2578187,3.5906281,0.39042458,4.797709,1.769609,0.8059355,2.7933888,5.2774405
2.9358077,2.0997329,0.40907943,0.7431898,1.6372602,4.5434976,4.490554,2.492266,2.7197638,0.31229624,2.2383447,4.3896265
1.9913511,1.3962567,4.202979,4.550197,2.793345,2.0053084,4.3115067,2.5665696,3.6422005,0.80392003,2.8263633,5.4210005
1.2997025,3.537469,3.5978415,1.4261253,4.8615236,1.6255034,0.57247627,3.889256,0.4956766,0.3360672,2.164164,3.8376045
1.0125611,1.2291584,3.1618195,1.8609499,1.1088262,2.810585,2.4002829,1.3137821,0.95879406,0.37787694,1.6234636,2.9928625
0.6280043,1.0285581,4.1403522,2.868613,0.44780347,0.30652675,4.1514826,0.8846235,0.7824717,4.42983,1.9668267,4.060033
1.1404414,2.8957481,3.0362859,0.40374103,4.8180356,1.5676036,0.8647519,0.3335027,4.6733217,1.043602,2.0777035,4.0136414
4.3127728,1.8348217,4.024693,1.069037,0.44720894,5.670783,1.3791084,2.6498632,2.100686,1.6260264,2.5115,4.682067
2.4534657,3.4248626,4.542196,2.3145905,0.95484656,1.4814231,0.049132783,5.950964,6.297881,1.3447998,2.8814163,5.769654
3.7584422,2.1108336,5.7586794,5.140071,2.0883856,1.7959204,0.5057117,6.6206503,1.9687653,2.437293,3.2184753,6.0608373
1.1416774,3.8349814,0.9461198,3.670626,1.5373402,2.6583986,2.8690493,2.1590445,0.10684408,0.9006183,1.9824699,3.5956469
4.7492857,0.40117532,1.6336237,1.6581202,3.3632026,1.6686401,3.2937233,3.488127,6.2962775,1.9906964,2.8542871,5.891939
4.8987474,1.6488801,1.9479208,0.7643286,6.151737,5.1000204,1.3308314,3.0604768,5.7758408,6.0794435,3.6758227,7.6953206
0.49525642,2.5061622,1.2526231,2.2334437,1.7182112,3.242604,4.6720066,0.23119065,2.1174,2.147692,2.0616589,4.153599
1.4491408,2.1650288,0.5556084,3.4573069,3.7811089,1.9146119,0.067332014,0.90564084,5.305443,0.0060420763,1.9607264,3.794694
3.1345603,1.5594146,1.0607426,0.35894978,3.2044115,3.6884565,4.3410544,3.3473105,3.711268,4.4242926,2.883046,6.1608996
2.0519488,6.089567,0.39632487,0.53718644,1.9321749,1.3813236,0.82663304,7.455721,0.4623548,4.897788,2.6031022,5.368272
5.0100756,1.466695,2.7322826,2.2848945,2.0540338,0.9683739,3.412148,0.71777016,1.1725725,5.1889987,2.5007846,4.8764696
6.374299,1.5764666,0.23198631,0.6322745,2.3427467,1.8367028,0.23065124,2.6485534,0.7081957,2.0006084,1.8582484,3.3405032
0.10493832,1.6773448,0.74725485,3.589003,5.802322,6.190135,6.262243,2.0360045,5.0052204,0.36602235,3.1780486,6.48002
2.0559123,1.1833719,3.32941,3.166964,2.4474702,2.6145675,0.7217351,4.5778437,0.9451004,1.0143211,2.2056696,4.152342
1.7246203,2.3072155,0.20114326,5.3111906,2.7655187,4.8590317,0.45336497,2.8734102,5.6218147,4.5846252,3.0701935,6.511011
7.4567227,0.49280253,2.1198606,7.0446634,0.772878,1.7711663,4.6247253,3.971172,2.3022628,0.15615983,3.0712416,5.488043
1.7386031,2.426962,0.8980345,0.168271,5.927894,0.970672,6.349551,2.1064427,6.39608,1.4068165,2.8389325,5.9618397
0.89591515,0.36220828,2.7957277,4.5632524,1.6916052,1.8092747,0.7882388,0.71594286,0.41088104,2.9162076,1.6949253,3.2675347
1.203683,6.269128,3.5711625,2.0735257,2.1736538,1.8907338,2.2529535,0.5470066,5.490955,1.9802072,2.7453008,5.2519784
2.663088,2.6044743,1.7338824,3.8189642,2.9288895,0.5963885,0.2882917,2.2308767,0.4911973,2.5139797,1.9870033,3.6317225
0.97380674,0.056064192,2.8505754,2.8152742,0.6194664,2.0204153,2.6932445,3.200959,3.4802518,1.1422338,1.9852291,4.1348925
0.5261562,2.7560844,2.4005792,2.3864288,4.4710503,5.7666364,2.6260123,2.0176234,4.929284,0.90700126,2.8786857,5.7366834
4.2776423,5.4940047,1.1015973,2.9325926,5.081376,2.648774,0.6323271,3.3290858,1.7459927,5.2684517,3.251184,6.2530074
2.8062317,0.6585984,0.9374927,0.017118547,6.0297246,3.6650867,1.2032422,4.2667427,2.3498378,2.818975,2.475305,5.1181207
1.2274696,4.108972,5.690295,6.8872414,3.7362766,0.04231184,1.2551432,5.9895134,5.5946207,0.903705,3.543555,6.76965
1.1654624,2.1242924,3.9160473,1.4175597,1.5714288,4.834389,3.4671113,0.5743935,1.0579889,1.2001423,2.1328816,3.9711652
1.2375045,0.66593546,1.988545,0.8057025,0.529111,1.0350171,0.66061145,1.1092513,1.7242887,2.9007838,1.2656751,2.6908886
3.9822228,2.4280505,3.39746,2.8679194,0.7540918,0.6284108,0.1799215,3.5893672,1.844263,6.9123445,2.658405,5.461629
0.13400842,0.2862056,4.936229,2.3964767,1.7622238,0.329476,2.1123543,4.1428137,1.9050243,3.835903,2.1840715,4.6537333
5.480652,0.5401932,2.6265168,3.3572297,0.33261535,5.1590543,2.6323156,0.14137037,4.668323,2.8909266,2.7829196,5.431027
6.053919,2.0851243,1.0013443,2.0386126,2.4243903,1.21899,0.24201083,0.19843057,1.1760699,0.8732612,1.7312151,2.7916698
6.5288157,0.9434679,1.8491404,5.6684437,7.6737084,3.1504893,0.849695,2.8250513,4.4565988,3.7761402,3.772155,7.2376475
0.18860155,1.2540466,3.4586453,4.8641744,1.3422418,3.174071,1.2915553,2.025435,0.7310728,0.10704473,1.8436887,3.3223255
2.8165448,2.4544125,1.3101581,7.16183,0.97038424,0.76997674,0.3254919,2.491628,1.365997,5.5462613,2.5212684,5.0069427
1.4049507,6.0597296,4.1981034,0.20994455,0.12064816,0.043805696,2.3357053,3.4014595,4.1696296,4.5889072,2.6532884,5.451541
0.4145058,1.5124029,5.082134,0.112382725,1.6350987,2.099795,1.0593189,4.2572803,0.50657713,0.4788829,1.7158378,3.2402244
0.16164501,1.3341217,0.33515576,0.97001684,1.2291322,2.6814156,1.1112423,3.8833494,0.84992194,1.4370302,1.3993032,2.98661
2.419535,0.98338634,2.2668386,0.51819015,0.59669,3.8489537,0.13724002,5.1223574,1.3018432,3.971651,2.1166685,4.4971223
3.13244,0.71468955,2.0905232,1.1322682,1.5558014,1.8271456,3.7366195,3.9360337,5.1718044,0.06670818,2.3364034,4.7621503
3.1760063,1.7337689,1.296456,3.2322187,0.801913,0.5834011,1.9702753,3.8093076,1.7046101,0.8885355,1.9196495,3.634635
0.31882507,1.0898863,0.026838556,3.569199,6.9829774,8.251326,1.3038943,2.1207323,0.3525981,4.9742584,2.8990536,5.9998007
1.0893362,3.477029,0.20075685,3.4142168,3.4310026,3.6062531,0.34592605,5.284926,3.5270166,0.12873289,2.4505198,4.817192
2.0618293,2.53127,0.1182487,3.9826875,2.9239073,4.038842,2.3183658,0.56345034,2.7454565,4.4436245,2.5727682,5.249696
4.0207057,4.979062,0.16995256,3.562348,5.314289,1.5362208,3.315982,2.7580452,0.9150735,2.6264615,2.9198139,5.3768516
0.81093603,0.43684763,1.6367894,0.1926083,6.6589766,0.6141558,3.5531895,1.9816172,3.099463,2.3161502,2.1300733,4.5070534
1.9502501,1.8643105,1.8016309,1.152496,2.9615717,0.6849663,2.2434607,0.2971111,0.82898176,0.8404738,1.4625252,2.607952
3.519507,5.1644535,1.9467562,2.60841,2.0393796,9.460687,2.7018569,0.6046903,0.43439424,0.34699523,2.8827128,4.9538374
4.820141,3.4299164,4.1996465,1.0768157,1.6121167,3.4889667,0.32755435,0.004562103,0.40043908,1.1398941,2.0500054,3.2725952
0.8247008,1.0345492,1.5588748,0.061005693,0.18751168,2.9097445,0.45707715,2.2870374,3.9612336,0.48126116,1.3762996,2.9384277
1.8713489,6.755643,2.1159568,0.35513002,1.5240097,4.351691,1.9971371,0.15319833,0.030071951,5.090433,2.4244618,4.5859275
2.0189764,7.4874673,4.0679135,0.9897555,0.1703037,0.8779895,0.06702625,2.9262214,5.336701,3.12186,2.7064214,5.2492723
1.2786,0.3661439,0.13415948,2.8177507,1.933132,5.0102534,0.07427962,2.5199132,0.9758502,0.45478064,1.5564864,3.0214953
0.32256627,0.04349364,1.0028689,1.9481056,0.31454134,3.4288466,6.4740047,0.18033451,0.81515694,3.9921677,1.8522087,4.1056476
0.7734078,3.0809455,1.1755035,2.462493,3.3886218,1.1972417,4.928273,0.21509588,0.848645,0.52645516,1.8596681,3.4021263
1.0341533,1.4812653,4.38743,6.678633,4.643637,0.8227948,0.22470336,3.8305979,2.180695,0.67379034,2.59577,4.761284
1.5094559,1.3734331,0.0057070893,1.6697202,0.34820828,3.5361757,0.9140334,1.8632567,0.06367657,1.480005,1.2763672,2.4914036
4.7932506,5.886648,0.7829294,0.129995,0.6712974,5.131048,1.654208,8.78901,7.1319017,1.7111635,3.668145,7.5157
0.9451487,4.1680803,1.7576172,1.0990843,4.5707064,3.9814904,3.9759035,1.4735614,0.064988464,7.9250984,2.996168,6.2915916
3.1332557,2.9041598,4.016206,0.7378119,0.46875602,7.1579833,4.568289,1.8238237,0.658158,2.7483711,2.8216815,5.3695555
1.4907962,0.097432114,1.6668797,0.6308134,3.4655993,2.145555,0.019655455,1.2245253,1.0034657,5.307333,1.7052056,3.7268267
3.701222,0.8336432,1.9809347,0.58592224,0.3711372,3.826756,0.5662592,2.956452,1.1342692,1.3695371,1.7326133,3.2938313
0.61471814,0.01612633,0.2836422,4.229433,0.75042427,3.4388103,2.920115,4.5609527,1.3975499,3.945631,2.2157404,4.9063015
2.4136047,1.6097925,3.2130032,1.8318375,1.4334198,0.731004,0.3317662,3.0992932,0.8804753,2.6406615,1.8184859,3.4949193
0.8822309,1.2040285,4.321067,1.7318311,0.34985328,0.8748549,1.5451458,1.2720947,0.5558603,2.6608148,1.5397781,2.9837046
2.4978163,1.317448,2.9059505,2.725101,1.6863635,0.22839448,2.6038663,1.7500985,1.7793882,0.7396191,1.8234046,3.3526373
2.607911,1.070012,1.5916111,2.2562034,1.4440442,1.934797,4.9726977,0.5532706,4.760048,3.4484348,2.463903,5.2077312
5.74638,1.5973005,3.654677,0.8880163,1.8101983,5.05048,4.3208556,2.3372984,2.1416104,0.9516256,2.8498442,5.2315545
0.38498256,4.716142,0.92832756,3.3209052,4.4567194,0.17120506,1.4058524,4.9493117,0.6595901,1.6992004,2.2692237,4.3376374
2.9304624,0.42445037,8.458567,3.3343482,4.9352665,2.6628678,2.678461,1.4573834,1.4988317,2.655056,3.1035695,5.680249
2.2061357,2.7296896,1.1651216,4.963569,0.11104634,4.048027,3.2914696,0.41587642,3.4826922,1.0607246,2.3474352,4.46335
1.9961555,0.08004699,2.8110318,0.10834147,1.2162035,0.6577857,6.8778276,3.0468311,5.724179,1.3784976,2.38969,5.211525
1.0284438,1.0760913,5.29675,1.5040736,0.8515905,4.3926535,2.2797296,0.16787533,5.766647,7.7911835,3.015504,6.707505
1.6076615,3.6763983,0.37294045,1.4332819,1.1354455,0.047820535,1.7393317,3.012982,1.3299696,0.433873,1.4789704,2.7560005
3.300424,0.69108236,1.6054791,0.12249318,1.2410328,4.4128094,0.22549298,0.97718835,3.466786,2.6941469,1.8736935,3.842207
7.64981,0.746035,1.7319119,1.3775482,1.6759915,0.73955023,0.14668033,5.104841,0.82214046,2.5832727,2.257778,4.1655645
4.3847814,2.947964,2.756546,1.7468102,4.899842,7.3807173,1.6013389,1.9114863,2.0567937,0.43967348,3.0125954,5.3870378
0.44838083,1.5615144,1.6479445,3.4766183,0.9479996,1.5271722,5.356881,0.7441715,3.349186,2.2291784,2.1289048,4.438461
0.052263714,1.632066,0.8288386,1.4525768,0.65619624,0.6048563,1.8582699,1.345526,4.4669056,4.824029,1.7721527,4.1892934
